ao_hechos;mes_hechos;fecha_hechos;delito;categoria_delito;fiscalia;agencia;unidad_investigacion;alcaldia_hechos;colonia_hechos;ao_inicio;mes_inicio;fecha_inicio;calle_hechos;calle_hechos2;longitud;latitud;geopoint
2019;Mayo;2019-05-08 19:50;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-2;UI-2CD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 21:02;EJE CENTRAL LAZARO CARDENAS;NA;-99.1412108336848;19.4321612075282;19.4321612075,-99.1412108337
2019;Mayo;2019-05-08 11:00;ALLANAMIENTO DE MORADA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-2SD;BENITO JUAREZ;POSTAL;2019;Mayo;2019-05-08 21:10;UNION POSTAL;NA;-99.1419104221117;19.3912674912361;19.3912674912,-99.1419104221
2019;Mayo;2019-05-08 19:00;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-4;UI-2CD;TLALPAN;MIGUEL HIDALGO 2A SECCIÓN;2019;Mayo;2019-05-08 21:17;CORREGIDORA;NA;-99.1967546997409;19.2800942980208;19.280094298,-99.1967546997
2019;Abril;2019-04-11 12:00;ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;ERMITA ZARAGOZA;2019;Mayo;2019-05-08 21:22;ANDADOR ANTONIO CUMPLIDO;NA;-98.998996899761;19.3626066001659;19.3626066002,-98.9989968998
2019;Mayo;2019-05-08 13:15;ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-3;UI-2CD;TLALPAN;TORIELLO GUERRA;2019;Mayo;2019-05-08 21:25;CARRASCO;SAN FERNANDO;-99.1670286881347;19.2921921524543;19.2921921525,-99.1670286881
2018;Mayo;2018-05-08 14:00;ROBO DE VEHICULO DE PEDALES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-1;UI-1SD;BENITO JUAREZ;DEL VALLE CENTRO;2019;Mayo;2019-05-08 21:26;ROMERO DE TERREROS;NA;-99.1628226836817;19.3941519370622;19.3941519371,-99.1628226837
2017;Agosto;2017-08-18 12:00;FALSEDAD DE DECLARACIONES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-6;UI-2SD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 21:27;VICTORIA;NA;-99.1458971495453;19.4318503440474;19.431850344,-99.1458971495
2019;Mayo;2019-05-08 15:30;ROBO A PASAJERO / CONDUCTOR DE TAXI CON VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN VENUSTIANO CARRANZA;VC-2;UI-1SD;VENUSTIANO CARRANZA;PEÑÓN DE LOS BAÑOS;2019;Mayo;2019-05-08 21:31;ORIENTE 37;NA;-99.0877457002942;19.4376846004388;19.4376846004,-99.0877457003
2019;Mayo;2019-05-06 19:30;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MAGDALENA CONTRERAS;MC-2;UI-2CD;LA MAGDALENA CONTRERAS;LA CRUZ;2019;Mayo;2019-05-08 21:32;AVENIDA ALVAO OBREGON;NA;-99.2353889003032;19.3051600993843;19.3051600994,-99.2353889003
2019;Mayo;2019-05-08 20:20;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-3;UI-2CD;ALVARO OBREGON;ZEDEC SANTA FE;2019;Mayo;2019-05-08 21:45;PROLONGACION REFORMA;NA;-99.2539548625464;19.3773310026208;19.3773310026,-99.2539548625
2019;Mayo;2019-05-02 10:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-5;UI-2SD;IZTAPALAPA;SANTA CRUZ MEYEHUALCO;2019;Mayo;2019-05-08 21:45;CALLE CUAUHTEMOC SIN NUMERO;ESQUINA  CALLES BENITO JUAREZ;-99.0402915998381;19.3396880990887;19.3396880991,-99.0402915998
2019;Febrero;2019-02-08 18:00;ROBO A PASAJERO A BORDO DE METRO SIN VIOLENCIA;ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS;TUR-2;UI-2SD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 21:45;EJE CENTRAL LAZARO CARDENAS;Y TACUBA;-99.1405393685311;19.4362300033998;19.4362300034,-99.1405393685
2019;Mayo;2019-05-08 15:50;ROBO A CASA HABITACION CON VIOLENCIA;ROBO A CASA HABITACIÓN CON VIOLENCIA;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-8;UI-2SD;GUSTAVO A MADERO;SAN JUAN DE ARAGÓN I SECCIÓN;2019;Mayo;2019-05-08 21:46;AV. 503;CALLE  529;-99.0959169996012;19.4593381969503;19.459338197,-99.0959169996
2019;Abril;2019-04-30 11:00;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-3;UI-1SD;MIGUEL HIDALGO;LOMAS DE CHAPULTEPEC I SECCIÓN;2019;Mayo;2019-05-08 21:54;MONTE ELBRUZ;NA;-99.2041364004338;19.429701402951;19.429701403,-99.2041364004
2019;Mayo;2019-05-08 16:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;ERMITA ZARAGOZA;2019;Mayo;2019-05-08 21:55;ANDADOR PONCE DE LEON  58;NA;-99.0022735001649;19.3653290024028;19.3653290024,-99.0022735002
2019;Mayo;2019-05-08 20:15;LESIONES CULPOSAS POR TRANSITO VEHICULAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN VENUSTIANO CARRANZA;VC-3;UI-2CD;VENUSTIANO CARRANZA;MORELOS;2019;Mayo;2019-05-08 22:00;CONGRESO DE LA UNION;IMPRENTA;-99.1182040135627;19.4404227185967;19.4404227186,-99.1182040136
2019;Mayo;2019-05-08 20:40;ROBO A PASAJERO A BORDO DE METROBUS SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-5;UI-2SD;CUAUHTEMOC;TABACALERA;2019;Mayo;2019-05-08 22:01;AVENIDA INSURGENTES;NA;-99.1587151999475;19.4328868967268;19.4328868967,-99.1587151999
2019;Mayo;2019-05-08 15:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-5;UI-2CD;GUSTAVO A MADERO;PROVIDENCIA;2019;Mayo;2019-05-08 22:02;ESTADO DE SONORA;ESTADO DE TLAXCALA;-99.0744505799143;19.4833325446127;19.4833325446,-99.0744505799
2019;Mayo;2019-05-08 16:00;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-2;UI-2SD;CUAUHTEMOC;SANTA MARIA LA RIBERA;2019;Mayo;2019-05-08 22:04;ELIGIO ANCONA;NARANJO;-99.1581408002573;19.4527091991129;19.4527091991,-99.1581408003
2019;Mayo;2019-05-08 09:30;ROBO A CASA HABITACION CON VIOLENCIA;ROBO A CASA HABITACIÓN CON VIOLENCIA;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-6;UI-2CD;GUSTAVO A MADERO;TEPEYAC INSURGENTES;2019;Mayo;2019-05-08 22:04;VALPARAISO;NA;-99.1205613997784;19.4893323025108;19.4893323025,-99.1205613998
2019;Mayo;2019-05-08 16:10;ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-3;UI-2SD;BENITO JUAREZ;NARVARTE;2019;Mayo;2019-05-08 22:05;DR. VERTIZ;NA;-99.1518312360232;19.3877781660094;19.387778166,-99.151831236
2019;Mayo;2019-05-07 23:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MAGDALENA CONTRERAS;MC-1;UI-2SD;LA MAGDALENA CONTRERAS;AMPLIACIÓN LOMAS DE SAN BERNABÉ;2019;Mayo;2019-05-08 22:11;AMPLIACIÓN CARBONEROS;NA;-99.2671954882406;19.30803690817;19.3080369082,-99.2671954882
2019;Mayo;2019-05-08 21:45;RESISTENCIA DE PARTICULARES (SE OPONGA O RESISTA);DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS;STCMZV;UI-2CD;VENUSTIANO CARRANZA;EL PARQUE;2019;Mayo;2019-05-08 22:13;ESTACION CANDELARIA AVENIDA CANDELARIA;NA;-99.1194666673459;19.428417053847;19.4284170538,-99.1194666673
2019;Mayo;2019-05-08 21:18;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-2;UI-2CD;GUSTAVO A MADERO;LINDAVISTA;2019;Mayo;2019-05-08 22:13;MONTEVIDEO;NA;-99.1360685691875;19.4913360909094;19.4913360909,-99.1360685692
2019;Febrero;2019-02-08 10:00;NEGACION DEL SERVICIO PUBLICO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS;B;UI-2CD;AZCAPOTZALCO;DEL MAESTRO;2019;Mayo;2019-05-08 22:19;22 DE FEBRERO Y;NA;-99.1827379954175;19.4837566154922;19.4837566155,-99.1827379954
2019;Mayo;2019-05-07 12:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;JUZGADOS FAMILIARES;CJM-AZ;2 SIN DETENIDO;GUSTAVO A MADERO;SAN JUAN DE ARAGÓN;2019;Mayo;2019-05-08 22:23;IGNACIO ZARAGOZA;NA;-99.0870019003622;19.4682813994721;19.4682813995,-99.0870019004
2019;Mayo;2019-05-08 21:20;DAÑO EN PROPIEDAD AJENA INTENCIONAL A BIENES INMUEBLES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-2;UI-2CD;BENITO JUAREZ;SAN PEDRO DE LOS PINOS;2019;Mayo;2019-05-08 22:43;AVENIDA DOS;NA;-99.1839453004473;19.3911785991681;19.3911785992,-99.1839453004
2019;Mayo;2019-05-08 16:30;ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN IZTAPALAPA;IZP-4;UI-2SD;IZTAPALAPA;PROGRESISTA;2019;Mayo;2019-05-08 22:43;BENITO JUAREZ;LAS MORADAS;-99.0659092002658;19.3588461177642;19.3588461178,-99.0659092003
2019;Abril;2019-04-19 15:40;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-4;UI-2SD;CUAUHTEMOC;CENTRO;2019;Mayo;2019-05-08 22:52;ALLENDE NUMERO 30 ESQUUINA CON BELIZARIO DOMINGUEZ;NA;-99.1376354998044;19.4382512011072;19.4382512011,-99.1376354998
2019;Mayo;2019-05-04 21:00;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS;TUR-2;UI-2SD;MIGUEL HIDALGO;POLANCO;2019;Mayo;2019-05-08 22:52;CALLE GOLDSMITH;NA;-99.2003803998851;19.4349133014636;19.4349133015,-99.2003803999
2019;Mayo;2019-05-08 18:10;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-2;UI-2CD;CUAUHTEMOC;DOCTORES;2019;Mayo;2019-05-08 22:58;DOCTOR LUCIO;NA;-99.1516014998099;19.4238906036803;19.4238906037,-99.1516014998
2019;Mayo;2019-05-08 17:15;PERDIDA DE LA VIDA POR ACCIDENTE LABORAL;HECHO NO DELICTIVO;INVESTIGACIÓN EN VENUSTIANO CARRANZA;VC-3;UI-1SD;VENUSTIANO CARRANZA;AERONÁUTICA MILITAR;2019;Mayo;2019-05-08 23:02;CECILIO ROBELO;NA;-99.1151874604237;19.4249133294591;19.4249133295,-99.1151874604
2019;Mayo;2019-05-08 22:00;LESIONES CULPOSAS POR TRANSITO VEHICULAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-2;UI-2CD;CUAUHTEMOC;OBRERA;2019;Mayo;2019-05-08 23:08;EJE CENTRAL Y ANTONIO SOLIS;NA;-99.1443814000098;19.4098785969642;19.409878597,-99.1443814
2018;Septiembre;2018-09-30 12:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-2;UI-1SD;BENITO JUAREZ;NARVARTE;2019;Mayo;2019-05-08 23:11;NICOLAS SAN JUAN;.;-99.1620408381591;19.3883164101599;19.3883164102,-99.1620408382
2018;Junio;2018-06-22 12:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-3;UI-2CD;TLALPAN;SAN MIGUEL TOPILEJO;2019;Mayo;2019-05-08 23:22;TEPETZINTLA (NO SE UBICO LA CALLE DE REFERENCIA);NA;-99.1560022315991;19.1983090595667;19.1983090596,-99.1560022316
2019;Abril;2019-04-26 03:55;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN CUAUHTEMOC;CUH-5;UI-2SD;CUAUHTEMOC;JUÁREZ;2019;Mayo;2019-05-08 23:28;HAMBURGO;NA;-99.1659577630496;19.4256452651477;19.4256452651,-99.165957763
2019;Mayo;2019-05-07 20:45;ROBO A PASAJERO / CONDUCTOR DE VEHICULO CON VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-2;UI-2SD;ALVARO OBREGON;2A SECCIÓN CAÑADA;2019;Mayo;2019-05-08 23:29;CAÑADA RICA Y CERRADA DE FERNANDO CELADA;NA;-99.2274038996103;19.3819806975016;19.3819806975,-99.2274038996
2019;Mayo;2019-05-08 18:30;PERDIDA DE LA VIDA POR OTRAS CAUSAS;HECHO NO DELICTIVO;INVESTIGACIÓN EN IZTAPALAPA;IZP-8;UI-2CD;IZTAPALAPA;NA;2019;Mayo;2019-05-08 23:35;NOTIFICACION DEL HOSPITAL DE ESPECIALIDADES DR. BELISARIO DOMINGUEZ;NA;NA;NA;
2018;Diciembre;2018-12-24 12:00;ROBO A CASA HABITACION SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-7;UI-2CD;IZTAPALAPA;EL SANTUARIO;2019;Mayo;2019-05-08 23:40;CAMPAMENTO;NA;-99.0924580996871;19.3544849995734;19.3544849996,-99.0924580997
2019;Mayo;2019-05-08 21:42;POSESION DE VEHICULO ROBADO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DEL DELITO DE ROBO DE VEHICULOS Y TRANSPORTE;ORIENTEII;UI-2CD;CUAJIMALPA DE MORELOS;CONTADERO;2019;Mayo;2019-05-08 23:47;PROLONGACION JUAREZ;NA;-99.2951801933065;19.3521510920601;19.3521510921,-99.2951801933
2019;Marzo;2019-03-30 10:25;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;JUAN ESCUTIA;2019;Mayo;2019-05-08 23:52;JUAN CRISOSTOMO  BONILLA  NUMERO  79;NA;-99.0363519996714;19.3868069029612;19.386806903,-99.0363519997
2019;Mayo;2019-05-06 14:00;ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN TLAHUAC;TLH-2;UI-2SD;VALLE DE CHALCO SOLIDARIDAD;NA;2019;Mayo;2019-05-08 23:53;GUADALUPE POSADAS ESQUINA CON LA CALLE ACAPOL;MUNICIPIO DE CHALCO SOLIDARIDAD, ESTADO DE MEXICO;NA;NA;
2019;Mayo;2019-05-08 22:40;PRIVACION DE LA LIBERTAD PERSONAL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN COYOACÁN;COY-2;UI-2CD;COYOACAN;CULHUACÁN CTM SECCIÓN VII;2019;Mayo;2019-05-08 23:53;PRIMER RETORNO DE ROSARIO CASTELLANO;NA;-99.1031108979323;19.3188969553928;19.3188969554,-99.1031108979
2019;Mayo;2019-05-08 21:32;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;AGENCIA CENTRAL DE INVESTIGACIÓN;ACI;UI-4SD;IZTAPALAPA;SECTOR POPULAR;2019;Mayo;2019-05-09 00:00;ALFONSO TORO;SUR 109;-99.1158224003644;19.3676651017188;19.3676651017,-99.1158224004
2019;Abril;2019-04-28 15:00;FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-2;UI-2SD;ALVARO OBREGON;FLORIDA;2019;Mayo;2019-05-09 00:08;AVENIDA INSURGENTES;NA;-99.1832184825173;19.360484998401;19.3604849984,-99.1832184825
2019;Febrero;2019-02-23 10:00;NEGACION DEL SERVICIO PUBLICO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS;B;UI-2CD;ALVARO OBREGON;TOLTECA;2019;Mayo;2019-05-09 00:10;ESCUADRON 201  01150;NA;-99.1999844999756;19.3875390016292;19.3875390016,-99.1999845
2019;Marzo;2019-03-28 13:24;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;SANTA MARTHA ACATITLA;2019;Mayo;2019-05-09 00:12;CALZADA ERMITA IZTAPALAPA  NUM. 3690;NA;-99.0131877697502;19.3534535839064;19.3534535839,-99.0131877698
2019;Abril;2019-04-30 12:00;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN TLALPAN;TLP-3;UI-2CD;TLALPAN;TLALPAN CENTRO II;2019;Mayo;2019-05-09 00:14;MAGISTERIO NACIONAL;NA;-99.1660046999566;19.2851130005447;19.2851130005,-99.1660047
2019;Mayo;2019-05-08 06:20;ROBO DE ACCESORIOS DE AUTO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-4;UI-2SD;IZTAPALAPA;PROGRESISTA;2019;Mayo;2019-05-09 00:39;PLUTARCO ELIAS CALLES;NA;-99.0654604771859;19.3566859692955;19.3566859693,-99.0654604772
2019;Mayo;2019-05-08 22:30;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES;57;UI-2CD;MILPA ALTA;SAN FRANCISCO TECOXPA;2019;Mayo;2019-05-09 00:42;BALDERAS;ESQUINA INDEPENDENCIA;-99.0041041505073;19.1955876321866;19.1955876322,-99.0041041505
2019;Abril;2019-04-06 02:40;COHECHO;DELITO DE BAJO IMPACTO;INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS;B;UI-2CD;CUAUHTEMOC;DOCTORES;2019;Mayo;2019-05-09 00:47;GENERAL GABRIEL HERNANDEZ;NA;-99.148462103123;19.419282177141;19.4192821771,-99.1484621031
2019;Mayo;2019-05-09 00:45;LESIONES INTENCIONALES POR ARMA BLANCA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTACALCO;IZC-1;UI-2SD;IZTACALCO;SANTA ANITA;2019;Mayo;2019-05-09 00:48;PLUTARCO ELIAS CALLES;NA;-99.1198469216155;19.3983286359839;19.398328636,-99.1198469216
2019;Mayo;2019-05-08 21:50;ROBO DE MOTOCICLETA CON VIOLENCIA;ROBO DE VEHÍCULO CON Y SIN VIOLENCIA;INVESTIGACIÓN EN TLALPAN;TLP-2;UI-2CD;TLALPAN;SANTA ÚRSULA XITLA;2019;Mayo;2019-05-09 00:52;SEMINARIO;CUAUHTEMOC;-99.1779737998053;19.278886902176;19.2788869022,-99.1779737998
2019;Mayo;2019-05-08 21:45;DENUNCIA DE HECHOS;HECHO NO DELICTIVO;INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS;CU;UI-2CD;COYOACAN;UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO;2019;Mayo;2019-05-09 00:58;CIRCUITO MARIO DE LA CUEVA;NA;-99.1894214418451;19.3236639555059;19.3236639555,-99.1894214418
2019;Mayo;2019-05-08 14:50;DAÑO EN PROPIEDAD AJENA INTENCIONAL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-4;UI-2SD;AZCAPOTZALCO;CENTRO DE AZCAPOTZALCO;2019;Mayo;2019-05-09 01:00;AVENIDA CAMARONES Y AVENIDA AZCAPOTZALCO;NA;-99.1870341697885;19.4783110111755;19.4783110112,-99.1870341698
2019;Febrero;2019-02-13 10:00;LESIONES INTENCIONALES POR GOLPES;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN BENITO JUÁREZ;BJ-1;UI-1SD;BENITO JUAREZ;DEL VALLE CENTRO;2019;Mayo;2019-05-09 01:07;HERIBERTO FRIAS;NA;-99.1612980943476;19.3857321380819;19.3857321381,-99.1612980943
2019;Mayo;2019-05-08 20:30;ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA;ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA;INVESTIGACIÓN EN TLALPAN;TLP-2;UI-2CD;TLALPAN;EL MIRADOR 2A SECCIÓN;2019;Mayo;2019-05-09 01:17;VOLCAN GEDE;NA;-99.1837560674913;19.2709887909151;19.2709887909,-99.1837560675
2019;Mayo;2019-05-08 22:30;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES;59;UI-2CD;BENITO JUAREZ;NARVARTE;2019;Mayo;2019-05-09 01:41;XOLA  ESQUINA CON VERTIZ NUMERO;NA;-99.1511299004333;19.39562759688;19.3956275969,-99.1511299004
2019;Abril;2019-04-01 22:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-4;UI-2SD;IZTAPALAPA;SAN ANDRÉS TETEPILCO;2019;Mayo;2019-05-09 01:56;TULTEPEC;NA;-99.1357845693301;19.3704634530723;19.3704634531,-99.1357845693
2019;Mayo;2019-05-01 11:00;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-4;UI-2SD;AZCAPOTZALCO;CLAVERÍA;2019;Mayo;2019-05-09 02:18;CALZADA CAMARONES 430;NA;-99.1786905996564;19.4702428020517;19.4702428021,-99.1786905997
2019;Mayo;2019-05-08 18:30;DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MIGUEL HIDALGO;MH-4;UI-2SD;MIGUEL HIDALGO;BOSQUE DE CHAPULTEPEC III SECCIÓN;2019;Mayo;2019-05-09 02:24;AVENIDA CONSTITUYENTES;NA;-99.2074451002047;19.4031402992751;19.4031402993,-99.2074451002
2019;Mayo;2019-05-08 19:20;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-2;UI-2SD;ALVARO OBREGON;2A AMPLIACIÓN JALALPA TEPITO;2019;Mayo;2019-05-09 02:33;JUCHIQUE;NA;-99.2294443998523;19.3778577978623;19.3778577979,-99.2294443999
2019;Mayo;2019-05-08 18:00;AMENAZAS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-8;UI-2SD;GUSTAVO A MADERO;SAN JUAN DE ARAGÓN IV SECCIÓN;2019;Mayo;2019-05-09 02:33;AV. 608;NA;-99.0708026951394;19.456850199026;19.456850199,-99.0708026951
2019;Mayo;2019-05-08 23:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN MAGDALENA CONTRERAS;MC-1;UI-2SD;LA MAGDALENA CONTRERAS;AMPLIACIÓN LOMAS DE SAN BERNABÉ;2019;Mayo;2019-05-09 02:43;CERRADA DE NIÑOS HEROES;NA;-99.2707327013748;19.3070084828833;19.3070084829,-99.2707327014
2019;Mayo;2019-05-07 22:00;ROBO A CASA HABITACION CON VIOLENCIA;ROBO A CASA HABITACIÓN CON VIOLENCIA;INVESTIGACIÓN EN GUSTAVO A. MADERO;GAM-8;UI-2SD;GUSTAVO A MADERO;SAN JUAN DE ARAGÓN III SECCIÓN;2019;Mayo;2019-05-09 02:46;AVENIDA 608;NA;-99.0710318006233;19.4563418646323;19.4563418646,-99.0710318006
2019;Abril;2019-04-22 23:00;ROBO A NEGOCIO SIN VIOLENCIA;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN AZCAPOTZALCO;AZ-4;UI-2SD;AZCAPOTZALCO;JARDÍN AZPEITIA;2019;Mayo;2019-05-09 02:52;AV. GRANJAS;NA;-99.1752541963474;19.4752218427855;19.4752218428,-99.1752541963
2019;Mayo;2019-05-07 21:00;VIOLENCIA FAMILIAR;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-2;UI-2SD;ALVARO OBREGON;2A AMPLIACIÓN PRESIDENTES;2019;Mayo;2019-05-09 03:29;CERRADA RAMON FRAYRE;NA;-99.2266062210445;19.3774470956377;19.3774470956,-99.226606221
2019;Mayo;2019-05-09 03:17;ROBO DE OBJETOS;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;UNIDAD VICENTE GUERRERO;2019;Mayo;2019-05-09 03:59;SOTO Y GAMA;VICENTE MENDIETA;-99.0520634440746;19.358525809812;19.3585258098,-99.0520634441
2019;Mayo;2019-05-09 03:30;LESIONES INTENCIONALES POR ARMA DE FUEGO;LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO;INVESTIGACIÓN EN IZTAPALAPA;IZP-6;UI-2CD;IZTAPALAPA;NA;2019;Mayo;2019-05-09 04:04;NOTIFICACION DEL HOSPITAL GENERAL JOSE MARIA MORELOS Y PAVON;NA;NA;NA;
2019;Febrero;2019-02-22 10:00;FRAUDE;DELITO DE BAJO IMPACTO;INVESTIGACIÓN EN ÁLVARO OBREGÓN;AO-4;UI-2SD;ALVARO OBREGON;LAS AGUILAS;2019;Mayo;2019-05-09 04:17;ANDRES  HENESTROSA;NA;-99.2015809999962;19.3607565887508;19.3607565888,-99.201581
